point,source
0.0079273846153846,1
-0.0062584615384615,1
-0.0360904615384615,1
-0.0410972307692307,1
-0.007092923076923,1
0.0196098461538461,1
0.0060498461538461,1
-0.0671741538461538,1
-0.137268923076923,1
-0.1305932307692307,1
-0.058620923076923,1
0.0164806153846153,1
0.0456867692307692,1
0.048816,1
0.0394283076923076,1
0.034212923076923,1
0.0454781538461538,1
0.0358818461538461,1
-0.021696,1
-0.0886615384615384,1
-0.086784,1
-0.01356,1
0.0673827692307692,1
0.1103575384615384,1
0.0940855384615384,1
0.0408886153846153,1
0.0085532307692307,1
0.0208615384615384,1
0.0323353846153846,1
-0.0037550769230769,1
-0.0801083076923076,1
-0.1287156923076923,1
-0.0932510769230769,1
-0.0116824615384615,1
0.0577864615384615,1
0.0671741538461538,1
0.0114738461538461,1
-0.0283716923076923,1
-0.0106393846153846,1
0.0168978461538461,1
0.005424,1
-0.0509021538461538,1
-0.0961716923076923,1
-0.0846978461538461,1
-0.0131427692307692,1
0.0824030769230769,1
0.1287156923076923,1
0.099300923076923,1
0.0525710769230769,1
0.0554916923076923,1
0.0757273846153846,1
0.086784,1
0.0652966153846153,1
-0.0060498461538461,1
-0.0465212307692307,1
-0.0202356923076923,1
0.0561175384615384,1
0.1038904615384615,1
0.0876184615384615,1
0.0657138461538461,1
0.0490246153846153,1
0.0627932307692307,1
0.0849064615384615,1
0.0582036923076923,1
-0.0112652307692307,1
-0.0713464615384615,1
-0.0659224615384615,1
-0.008136,1
0.0513193846153846,1
0.0592467692307692,1
0.0212787692307692,1
-0.0214873846153846,1
-0.0340043076923076,1
0.0020861538461538,1
0.0296233846153846,1
0.0022947692307692,1
-0.045060923076923,1
-0.0642535384615384,1
-0.0279544615384615,1
0.0410972307692307,1
0.0907476923076923,1
0.0913735384615384,1
0.0486073846153846,1
0.0223218461538461,1
0.0481901538461538,1
0.073224,1
0.0417230769230769,1
-0.02712,1
-0.0577864615384615,1
-0.0168978461538461,1
0.064044923076923,1
0.1266295384615384,1
0.1086886153846153,1
0.047772923076923,1
0.0045895384615384,1
0.007092923076923,1
0.0506935384615384,1
0.0598726153846153,1
0.0018775384615384,1
-0.0838633846153846,1
-0.1212055384615384,1
-0.0940855384615384,1
-0.0529883076923076,1
-0.0406799999999999,1
-0.0519452307692307,1
-0.0573692307692307,1
-0.0388024615384615,1
0.0100135384615384,1
0.0379679999999999,1
0.0183581538461538,1
-0.0479815384615384,1
-0.1161987692307692,1
-0.110148923076923,1
-0.0630018461538461,1
-0.0158547692307692,1
-0.0077187692307692,1
-0.0333784615384615,1
-0.0354646153846153,1
-0.0095963076923076,1
0.0440178461538461,1
0.0736412307692307,1
0.047772923076923,1
0.0129341538461538,1
-0.0008344615384615,1
0.0235735384615384,1
0.0619587692307692,1
0.0607070769230769,1
0.0248252307692307,1
-0.002712,1
0.0146030769230769,1
0.0552830769230769,1
0.0602898461538461,1
0.0187753846153846,1
-0.0519452307692307,1
-0.0836547692307692,1
-0.0498590769230769,1
0.0066756923076923,1
0.0415144615384615,1
0.0129341538461538,1
-0.0212787692307692,1
-0.0294147692307692,1
0.0102221538461538,1
0.0663396923076923,1
0.0615415384615384,1
0.0156461538461538,1
-0.0415144615384615,1
-0.0475643076923076,1
-0.0123083076923076,1
0.0329612307692307,1
0.0506935384615384,1
0.0129341538461538,1
-0.0173150769230769,1
-0.0045895384615384,1
0.0452695384615384,1
0.0554916923076923,1
0.0133513846153846,1
-0.0283716923076923,1
-0.0500676923076923,1
-0.0091790769230769,1
0.064044923076923,1
0.1034732307692307,1
0.088452923076923,1
0.045060923076923,1
0.0465212307692307,1
0.0861581538461538,1
0.1068110769230769,1
0.0778135384615384,1
-0.0025033846153846,1
-0.0657138461538461,1
-0.0819858461538461,1
-0.0575778461538461,1
-0.020652923076923,1
-0.020652923076923,1
-0.036924923076923,1
-0.0273286153846153,1
0.0210701538461538,1
0.078648,1
0.0955458461538461,1
0.0523624615384615,1
-0.0129341538461538,1
-0.0415144615384615,1
-0.0127255384615384,1
0.0296233846153846,1
0.050484923076923,1
0.0404713846153846,1
0.0143944615384615,1
0.0198184615384615,1
0.0563261538461538,1
0.093876923076923,1
0.0778135384615384,1
0.0196098461538461,1
-0.0296233846153846,1
-0.0294147692307692,1
0.0394283076923076,1
0.0988836923076923,1
0.1218313846153846,1
0.1049335384615384,1
0.0917907692307692,1
0.1199538461538461,1
0.1255864615384615,1
0.0990923076923076,1
0.0540313846153846,1
0.0171064615384615,1
0.0020861538461538,1
0.0196098461538461,1
0.0657138461538461,1
0.0834461538461538,1
0.0627932307692307,1
0.0367163076923076,1
0.050484923076923,1
0.0930424615384615,1
0.1178676923076923,1
0.092208,1
0.0275372307692307,1
-0.0066756923076923,1
-0.0018775384615384,1
0.028788923076923,1
0.0552830769230769,1
0.0404713846153846,1
0.0181495384615384,1
0.0106393846153846,1
0.0492332307692307,1
0.110148923076923,1
0.1322621538461538,1
0.1070196923076923,1
0.0734326153846153,1
0.0842806153846153,1
0.127464,1
0.1739852307692307,1
0.1756541538461538,1
0.1364344615384615,1
0.0909563076923076,1
0.051528,1
0.0360904615384615,1
0.017940923076923,1
-0.0141858461538461,1
-0.0506935384615384,1
-0.0711378461538461,1
-0.055908923076923,1
-0.0156461538461538,1
0.0008344615384615,1
-0.0239907692307692,1
-0.0473556923076923,1
-0.0431833846153846,1
-0.0118910769230769,1
0.0137686153846153,1
0.0189839999999999,1
0.0025033846153846,1
-0.0196098461538461,1
-0.0164806153846153,1
0.01356,1
0.0212787692307692,1
-0.0173150769230769,1
-0.065088,1
-0.0892873846153846,1
-0.0571606153846153,1
-0.010848,1
0.0058412307692307,1
-0.0060498461538461,1
-0.02712,1
-0.0102221538461538,1
0.0333784615384615,1
0.0682172307692307,1
0.0577864615384615,1
0.0064670769230769,1
-0.0402627692307692,1
-0.0619587692307692,1
-0.0527796923076923,1
-0.0421403076923076,1
-0.0705119999999999,1
-0.1011784615384615,1
-0.1080627692307692,1
-0.0886615384615384,1
-0.0442264615384615,1
-0.0377593846153846,1
-0.0642535384615384,1
-0.1105661538461538,1
-0.1349741538461538,1
-0.100344,1
-0.0607070769230769,1
-0.0258683076923076,1
-0.0248252307692307,1
-0.0214873846153846,1
0.0160633846153846,1
0.0536141538461538,1
0.0824030769230769,1
0.0340043076923076,1
-0.0536141538461538,1
-0.1068110769230769,1
-0.1126523076923076,1
-0.061332923076923,1
-0.0264941538461538,1
-0.0202356923076923,1
-0.0189839999999999,1
-0.0208615384615384,1
0.021696,1
0.0757273846153846,1
0.0746843076923076,1
0.0035464615384615,1
-0.0751015384615384,1
-0.0759359999999999,1
-0.0198184615384615,1
0.0448523076923077,1
0.0588295384615384,1
0.024408,1
-0.0091790769230769,1
-0.0191926153846153,1
0.0083446153846153,1
0.0365076923076923,1
0.0385938461538461,1
0.0020861538461538,1
-0.0323353846153846,1
-0.0160633846153846,1
0.0327526153846153,1
0.0705119999999999,1
0.0569519999999999,1
0.0227390769230769,1
0.0262855384615384,1
0.0700947692307692,1
0.120996923076923,1
0.1397723076923077,1
0.0915821538461538,1
0.0275372307692307,1
0.0045895384615384,1
0.0331698461538461,1
0.0836547692307692,1
0.0849064615384615,1
0.0481901538461538,1
0.0367163076923076,1
0.0723895384615384,1
0.1038904615384615,1
0.0894959999999999,1
0.0381766153846153,1
-0.0373421538461538,1
-0.0811513846153846,1
-0.0569519999999999,1
0.0173150769230769,1
0.0967975384615384,1
0.1239175384615384,1
0.1126523076923076,1
0.099300923076923,1
0.0988836923076923,1
0.1005526153846153,1
0.0577864615384615,1
-0.0304578461538461,1
-0.0909563076923076,1
-0.0899132307692307,1
-0.0377593846153846,1
0.0166892307692307,1
0.0102221538461538,1
-0.0229476923076923,1
-0.0419316923076923,1
-0.0173150769230769,1
0.0267027692307692,1
0.0463126153846153,1
0.0367163076923076,1
-0.0052153846153846,1
0.0020861538461538,1
0.0575778461538461,1
0.1051421538461538,1
0.1251692307692307,1
0.080316923076923,1
0.0390110769230769,1
0.026076923076923,1
0.0317095384615384,1
0.0492332307692307,1
0.0204443076923076,1
-0.0302492307692307,1
-0.069468923076923,1
-0.0642535384615384,1
-0.0156461538461538,1
0.0304578461538461,1
0.0329612307692307,1
-0.0116824615384615,1
-0.0275372307692307,1
-0.0050067692307692,1
0.0208615384615384,1
0.0133513846153846,1
-0.0592467692307692,1
-0.139980923076923,1
-0.1593821538461538,1
-0.1022215384615384,1
-0.0221132307692307,1
0.0166892307692307,1
0.0183581538461538,1
0.0064670769230769,1
0.0123083076923076,1
0.0452695384615384,1
0.0419316923076923,1
-0.0166892307692307,1
-0.1132781538461538,1
-0.1804523076923077,1
-0.148116923076923,1
-0.0713464615384615,1
-0.0014603076923076,1
0.0281630769230769,1
0.0304578461538461,1
0.0502763076923076,1
0.0869926153846153,1
0.1187021538461538,1
0.1053507692307692,1
0.029832,1
-0.05424,1
-0.0621673846153846,1
-0.0039636923076923,1
0.0588295384615384,1
0.0740584615384615,1
0.0402627692307692,1
0.0031292307692307,1
-0.0181495384615384,1
-0.0056326153846153,1
-0.0104307692307692,1
-0.0627932307692307,1
-0.1143212307692307,1
-0.1224572307692307,1
-0.0496504615384615,1
0.0506935384615384,1
0.1141126153846153,1
0.120996923076923,1
0.0767704615384615,1
0.0534055384615384,1
0.0671741538461538,1
0.0832375384615384,1
0.0609156923076923,1
-0.0095963076923076,1
-0.0682172307692307,1
-0.0834461538461538,1
-0.0373421538461538,1
0.0250338461538461,1
0.0486073846153846,1
0.0483987692307692,1
0.0444350769230769,1
0.0746843076923076,1
0.1013870769230769,1
0.0761446153846153,1
0.0133513846153846,1
-0.0625846153846153,1
-0.0807341538461538,1
-0.0279544615384615,1
0.0436006153846153,1
0.074892923076923,1
0.0456867692307692,1
0.0229476923076923,1
0.0212787692307692,1
0.0371335384615384,1
0.0479815384615384,1
-0.0058412307692307,1
-0.0767704615384615,1
-0.1172418461538461,1
-0.0886615384615384,1
-0.0018775384615384,1
0.0552830769230769,1
0.0675913846153846,1
0.0335870769230769,1
-0.0002086153846153,1
0.020652923076923,1
0.0523624615384615,1
0.0463126153846153,1
0.004380923076923,1
-0.0281630769230769,1
-0.0116824615384615,1
0.0600812307692307,1
0.1316363076923077,1
0.1506203076923077,1
0.1191193846153846,1
0.083028923076923,1
0.0924166153846153,1
0.1241261538461538,1
0.139980923076923,1
0.1097316923076923,1
0.0755187692307692,1
0.0851150769230769,1
0.1195366153846153,1
0.173568,1
0.1986018461538461,1
0.1593821538461538,1
0.0932510769230769,1
0.0657138461538461,1
0.0907476923076923,1
0.1034732307692307,1
0.0627932307692307,1
-0.0020861538461538,1
-0.0371335384615384,1
-0.0319181538461538,1
0.0095963076923076,1
0.0604984615384615,1
0.0538227692307692,1
-0.007092923076923,1
-0.062376,1
-0.0688430769230769,1
-0.0273286153846153,1
0.0106393846153846,1
0.0175236923076923,1
-0.0208615384615384,1
-0.0473556923076923,1
-0.0062584615384615,1
0.0527796923076923,1
0.0953372307692307,1
0.0744756923076923,1
0.01356,1
-0.008136,1
0.0085532307692307,1
0.0394283076923076,1
0.0333784615384615,1
-0.0164806153846153,1
-0.039636923076923,1
0.0039636923076923,1
0.072180923076923,1
0.1024301538461538,1
0.0703033846153846,1
-0.0077187692307692,1
-0.065088,1
-0.0744756923076923,1
-0.0475643076923076,1
-0.0312923076923076,1
-0.0682172307692307,1
-0.0951286153846153,1
-0.0657138461538461,1
-0.0029206153846153,1
0.0438092307692307,1
0.0189839999999999,1
-0.0467298461538461,1
-0.1001353846153846,1
-0.0995095384615384,1
-0.0592467692307692,1
-0.0410972307692307,1
-0.0458953846153846,1
