Time,Signal,Fault
0.019200000000000002,-0.7054282132621805,0
0.0194,-0.5865823528579562,0
0.0196,-0.5648762317812671,0
0.0198,-0.2837874655225739,0
0.02,0.02266871881502057,0
0.020200000000000003,0.34943777516296226,0
0.0204,0.3349064949316079,0
0.0206,0.5958744819265307,0
0.020800000000000003,0.7765140303222883,0
0.021,0.7702868041073591,0
0.0212,0.9852029806365085,0
0.021400000000000002,1.1131750538928895,0
0.0216,0.976230573168916,0
0.0218,0.9028089572859921,0
0.022000000000000002,0.8559453386916471,0
0.0222,0.9565124787127783,0
0.0224,0.8830656803756953,0
0.022600000000000002,0.8769305716560377,0
0.0228,0.8800130005774123,0
0.023,0.9029192344839979,0
0.023200000000000002,0.7362666345410549,0
0.0234,0.7915533465629219,0
0.0236,0.9208769523696104,0
0.0238,0.8632962591570837,0
0.024,0.7934394340054091,0
0.024200000000000003,0.9989881427455218,0
0.0244,0.7986912985472991,0
0.0246,0.5953217361348114,0
0.024800000000000003,0.5454345898413627,0
0.025,0.4578570909543122,0
0.0252,0.40717462265852955,0
0.025400000000000002,0.4662812657138549,0
0.0256,0.32490830220255235,0
0.0258,0.35406967112727816,0
0.026000000000000002,0.37130984240203396,0
0.0262,0.5880199111607592,0
0.0264,0.7994215357533642,0
0.026600000000000002,0.7814746516759117,0
0.0268,1.0448632559076272,0
0.027,1.1065787526537285,0
0.027200000000000002,1.1735571203807933,0
0.0274,1.3465121060141418,0
0.027600000000000003,1.1876863393824462,0
0.027800000000000002,1.23593366292656,0
0.028,1.145573795818942,0
0.028200000000000003,1.0407283806878056,0
0.0284,0.9786594186690886,0
0.0286,0.7998848335854665,0
0.028800000000000003,0.5298017399678093,0
0.029,0.6482295415645805,0
0.0292,0.5297784810602387,0
0.029400000000000003,0.27702212359633926,0
0.0296,0.022154650973421754,0
0.0298,0.12126011746816322,0
0.030000000000000002,0.03141325632752014,0
0.0302,-0.0374749834925601,0
0.0304,-0.21116373771074606,0
0.030600000000000002,-0.36319126699393445,0
0.0308,-0.3967183899514005,0
0.031,-0.5771528592244469,0
0.031200000000000002,-0.7297915769273629,0
0.031400000000000004,-0.71781379291817,0
0.0316,-0.9528524203733217,0
0.0318,-1.039486724188849,0
0.032,-1.1514763213378272,0
0.0322,-1.1924700162691906,0
0.0324,-1.2410989572098492,0
0.032600000000000004,-1.3594329138193224,0
0.0328,-1.1491076252030659,0
0.033,-1.0477425394749682,0
0.0332,-1.0188104460830927,0
0.0334,-0.8504380908683409,0
0.033600000000000005,-0.5677295019285409,0
0.033800000000000004,-0.7060406251632173,0
0.034,-0.4892665247964159,0
0.0342,-0.4213203998192736,0
0.0344,-0.2870087422335467,0
0.0346,-0.3625557100949236,0
0.034800000000000005,-0.2632479908726285,0
0.035,-0.3762139051500935,0
0.0352,-0.574510577111394,0
0.0354,-0.7716352191726409,0
0.0356,-0.6919470608541526,0
0.0358,-0.9255124059300353,0
0.036000000000000004,-0.8281882791612301,0
0.0362,-0.9412740754508474,0
0.0364,-0.9446163156852211,0
0.0366,-0.9209626323573237,0
0.0368,-0.7902321793952436,0
0.037000000000000005,-0.7946586190774477,0
0.037200000000000004,-0.8451775643873413,0
0.0374,-0.86640592578598,0
0.0376,-0.9868966146285874,0
0.0378,-0.949628712886933,0
0.038,-0.9628667878865399,0
0.038200000000000005,-0.9266658291610806,0
0.038400000000000004,-1.075506306642563,0
0.0386,-0.9767674897579025,0
0.0388,-1.0176111241598123,0
0.039,-0.8836893333596548,0
0.0392,-0.7411274884777903,0
0.039400000000000004,-0.7351346223914904,0
0.0396,-0.43458670301580515,0
0.0398,-0.39599515117614764,0
0.04,-0.02768291569766161,0
0.0402,0.19407599540837406,0
0.040400000000000005,0.49387558799312026,0
0.040600000000000004,0.6259971655139054,0
0.0408,0.9350789998194684,0
0.041,0.8394323275974116,0
0.0412,1.0551807861762736,0
0.0414,1.0769463659517495,0
0.041600000000000005,1.0410360697816594,0
0.041800000000000004,0.9437311695621646,0
0.042,0.9397810576083666,0
0.0422,0.8939170563855776,0
0.0424,0.7852934081353009,0
0.0426,0.8645117373626018,0
0.042800000000000005,0.8193806542993244,0
0.043000000000000003,0.8896837817724016,0
0.0432,0.8723542879782333,0
0.0434,0.8407116556827228,0
0.0436,0.7933744540062584,0
0.0438,0.9278324041119382,0
0.044000000000000004,0.9501646891110812,0
0.0442,0.8588435095267659,0
0.0444,0.829618996936586,0
0.0446,0.5924591663274209,0
0.0448,0.6360705211807512,0
0.045000000000000005,0.5868478639510017,0
0.045200000000000004,0.5087764743007845,0
0.0454,0.4131247913813864,0
0.0456,0.3748718343584231,0
0.0458,0.4193638755714873,0
0.046,0.47667113446417875,0
0.046200000000000005,0.5102801765873138,0
0.046400000000000004,0.7493845368369941,0
0.0466,0.7996146110955972,0
0.0468,1.0355093779303621,0
0.047,1.0548672054797115,0
0.0472,1.0378161052942372,0
0.047400000000000005,1.1907742842955331,0
0.0476,1.221298624542418,0
0.0478,1.2103336099335222,0
0.048,1.245472375819748,0
0.0482,1.1394101151918452,0
0.048400000000000006,0.8380163809769103,0
0.048600000000000004,0.8738584285768158,0
0.0488,0.6714175919849465,0
0.049,0.5591139011467929,0
0.0492,0.3732875533208835,0
0.0494,0.2941720804743202,0
0.049600000000000005,0.09943611624782182,0
0.049800000000000004,-0.001613852380683782,0
0.05,-0.05006654397976654,0
0.0502,-0.18667021335926018,0
0.0504,-0.21869489927555547,0
0.0506,-0.26452148770423817,0
0.050800000000000005,-0.40356761722792367,0
0.051000000000000004,-0.5739436947985971,0
0.0512,-0.6952452571327548,0
0.0514,-0.8853615689765916,0
0.0516,-1.0067391722819887,0
0.051800000000000006,-1.1718130596484668,0
0.052000000000000005,-1.028314364380796,0
0.0522,-1.148771353627814,0
0.0524,-1.2754045981649187,0
0.0526,-1.167759833713173,0
0.0528,-1.1723821169686377,0
0.053000000000000005,-1.045307648109182,0
0.053200000000000004,-1.0114330785720191,0
0.0534,-0.8584858286372029,0
0.0536,-0.7170256725604034,0
0.0538,-0.4812232217571106,0
0.054,-0.6166565678509541,0
0.054200000000000005,-0.45302285237046835,0
0.054400000000000004,-0.39786272502614295,0
0.0546,-0.35061838532338496,0
0.0548,-0.5238396604298585,0
0.055,-0.5848108830715574,0
0.055200000000000006,-0.6136512948677443,0
0.055400000000000005,-0.5894942442021559,0
0.055600000000000004,-0.7195267590086735,0
0.0558,-0.6451144757241515,0
0.056,-0.8878792299846345,0
0.0562,-0.8856034534675107,0
0.056400000000000006,-0.8795416838206099,0
0.056600000000000004,-0.8733864523142866,0
0.0568,-0.9449263713892506,0
0.057,-0.8363942228595758,0
0.0572,-1.0000927943784894,0
0.0574,-0.7829104138003913,0
0.057600000000000005,-1.0541994485697985,0
0.057800000000000004,-1.043281890947196,0
0.058,-0.9085790255837431,0
0.0582,-1.0523112949997364,0
0.0584,-0.9100139763733717,0
0.058600000000000006,-1.0533301786753306,0
0.058800000000000005,-1.0180086437658344,0
0.059000000000000004,-0.8109265187596668,0
0.0592,-0.8912622208831501,0
0.0594,-0.5095374685883289,0
0.0596,-0.5721243881172259,0
0.059800000000000006,-0.3556531628186208,0
0.060000000000000005,0.033589228859117526,0
0.060200000000000004,0.19318066034193296,0
0.0604,0.4234223769697597,0
0.0606,0.6557937758471021,0
0.0608,0.7995349182676833,0
0.061000000000000006,0.8656187462333433,0
0.061200000000000004,0.9816053253914502,0
0.0614,0.9431355271124214,0
0.0616,1.0297998209629389,0
0.0618,0.9786859453994494,0
0.062,1.0333406729722423,0
0.062200000000000005,0.907375025351484,0
0.062400000000000004,0.888615111218222,0
0.0626,1.0103487990617883,0
0.06280000000000001,0.7674981576307383,0
0.063,0.8675881812315064,0
0.0632,0.9709170839884327,0
0.0634,0.7996467452269251,0
0.0636,0.8223861054623476,0
0.06380000000000001,0.8624684387482184,0
0.064,0.8758525113742633,0
0.06420000000000001,0.7453047093169047,0
0.0644,0.8139788326921886,0
0.0646,0.6943776696108349,0
0.0648,0.4957841412627344,0
0.065,0.45661532860521686,0
0.06520000000000001,0.4537404881158357,0
0.0654,0.32307469542404016,0
0.0656,0.3282916913640864,0
0.0658,0.3696676185800484,0
0.066,0.44875853454071685,0
0.06620000000000001,0.4660379492103781,0
0.0664,0.6575074707937266,0
0.0666,0.8728027514104365,0
0.0668,1.086704279382542,0
0.067,1.0316582824348746,0
0.06720000000000001,1.0850795329349017,0
0.0674,1.3053341237305105,0
0.06760000000000001,1.2225421431137136,0
0.0678,1.2322240367481316,0
0.068,1.0484725627746168,0
0.0682,1.0196996736719517,0
0.0684,0.9412203120233837,0
0.06860000000000001,0.7802935092683452,0
0.0688,0.6877996756978044,0
0.069,0.6282819145483939,0
0.0692,0.3550025590585675,0
0.0694,0.344018135905545,0
0.06960000000000001,0.2738680812868805,0
0.0698,0.11734978529763032,0
0.07,-0.06164534635234432,0
0.0702,-0.11720440964353299,0
0.0704,-0.1426759759043354,0
0.07060000000000001,-0.2306423788572813,0
0.0708,-0.32387456375462975,0
0.07100000000000001,-0.6294958763781481,0
0.0712,-0.7046565947600718,0
0.0714,-0.7891470445584049,0
0.0716,-0.841461607788326,0
0.0718,-0.8432564075434145,0
0.07200000000000001,-1.2633679366503334,0
0.0722,-1.185443953445772,0
0.0724,-1.2992233516359017,0
0.0726,-1.2943202176323185,0
0.0728,-1.1920757770141566,0
0.07300000000000001,-1.1984432127176645,0
0.0732,-0.9769993612457123,0
0.0734,-0.8516829896247655,0
0.0736,-0.7792930693322835,0
0.0738,-0.39819142866060614,0
0.07400000000000001,-0.29119529311541575,0
0.0742,-0.38058873744972616,0
0.07440000000000001,-0.30909297765970967,0
0.0746,-0.45892978820909247,0
0.0748,-0.44358255966084315,0
0.075,-0.5481018343766775,0
0.0752,-0.6063360542720788,0
0.07540000000000001,-0.6089842362521134,0
0.0756,-0.7725578075932699,0
0.0758,-0.8352896413937133,0
0.076,-0.8277502923921137,0
0.0762,-0.889583385673954,0
0.07640000000000001,-0.8796592881460743,0
0.0766,-0.9285435783070017,0
0.07680000000000001,-0.841528573964688,0
0.077,-0.8200718051862058,0
0.0772,-0.687806536881995,0
0.07740000000000001,-0.8578014369436713,0
0.0776,-0.9061353439154437,0
0.07780000000000001,-0.8577412144570268,0
0.078,-0.9524408249382605,0
0.0782,-1.0483565908698254,0
0.0784,-0.9971271280976882,0
0.0786,-1.0055310737461574,0
0.07880000000000001,-0.9492063179024501,0
0.079,-0.9564863763497633,0
0.0792,-0.809964402789159,0
0.0794,-0.6547724470037518,0
0.0796,-0.42642558109133755,0
0.07980000000000001,-0.2567154831345544,0
0.08,-0.027700278802701976,0
0.08020000000000001,0.2548570094386279,0
0.0804,0.45890960810652814,0
0.0806,0.6469008689258322,0
0.08080000000000001,0.7831575922538955,0
0.081,0.8500111878071699,0
0.08120000000000001,0.8093345793219295,0
0.0814,0.9333649633425906,0
0.0816,0.9036820147845347,0
0.0818,0.970928198315342,0
0.082,0.9886234559483742,0
0.08220000000000001,0.8184594138153877,0
0.0824,0.7961844884764484,0
0.0826,0.7859073674435411,0
0.0828,0.8381959933175623,0
0.083,0.8047791809619418,0
0.08320000000000001,0.775837631204177,0
0.0834,0.8695388298719647,0
0.08360000000000001,0.8122644132918702,0
0.0838,0.9967777330869467,0
0.084,0.8808424206125425,0
0.08420000000000001,0.89595300263978,0
0.0844,0.6680376252637854,0
0.08460000000000001,0.6754084674761801,0
0.0848,0.5144060192203013,0
0.085,0.5177326161587232,0
0.0852,0.5255143614968985,0
0.0854,0.4438831391135562,0
0.08560000000000001,0.33978237780649323,0
0.0858,0.3816181055013446,0
0.08600000000000001,0.43372197537279134,0
0.0862,0.5993014099837131,0
0.0864,0.7114260534426043,0
0.08660000000000001,0.9039610103304507,0
0.0868,0.8374231413827007,0
0.08700000000000001,0.9199925544715142,0
0.0872,1.136574356082069,0
0.0874,1.4137460010087595,0
0.0876,1.2253160577581657,0
0.0878,1.291043195261018,0
0.08800000000000001,1.1152244533595803,0
0.0882,1.13315822798122,0
0.0884,1.0086167705514726,0
0.0886,0.8273469088172972,0
0.0888,0.7463588142565434,0
0.08900000000000001,0.47736059646432705,0
0.0892,0.3727365516616415,0
0.08940000000000001,0.17275053084604813,0
0.0896,0.13141037238606143,0
0.0898,0.06054893016621398,0
0.09000000000000001,-0.0057154360439731905,0
0.0902,-0.14449238240468243,0
0.09040000000000001,-0.1132631301010934,0
0.0906,-0.247676879819284,0
0.0908,-0.30490117160141783,0
0.091,-0.4433824691926782,0
0.0912,-0.5990577050100957,0
0.09140000000000001,-0.8807199277416624,0
0.0916,-1.0322300142194774,0
0.0918,-1.2275072851774025,0
0.092,-1.2377624735702186,0
0.0922,-1.2605249472577051,0
0.09240000000000001,-1.290633207625996,0
0.0926,-1.3610528474142172,0
0.09280000000000001,-1.114041141385612,0
0.093,-1.163492258738707,0
0.0932,-0.9473366253739993,0
0.09340000000000001,-0.9416475369057871,0
0.0936,-0.7039827212694896,0
0.09380000000000001,-0.5280784443762371,0
0.094,-0.5404917495050018,0
0.0942,-0.3882352516248485,0
0.0944,-0.38261150211341094,0
0.0946,-0.44109845805301834,0
0.09480000000000001,-0.41465893278121146,0
0.095,-0.5232843353267587,0
0.0952,-0.4999344967353512,0
0.0954,-0.7274997332418945,0
0.0956,-0.6537338114517347,0
0.09580000000000001,-0.7219503668990797,0
0.096,-0.9430433065559649,0
0.09620000000000001,-0.9606918482470059,0
0.0964,-0.7923529956245595,0
0.0966,-0.9129963193341992,0
0.09680000000000001,-0.8734914747954198,0
0.097,-0.8460497618460242,0
0.09720000000000001,-1.0268189796852862,0
0.0974,-0.9662108424400134,0
0.0976,-0.9330345395454382,0
0.0978,-0.9034990143930609,0
0.098,-0.925070765616917,0
0.09820000000000001,-0.9440624090629394,0
0.0984,-1.0681040190175657,0
0.09860000000000001,-0.9249949116659841,0
0.0988,-1.000542085621015,0
0.099,-1.00684840116956,0
0.09920000000000001,-0.8769925767370522,0
0.0994,-0.6525212846774796,0
0.09960000000000001,-0.34062237598870343,0
0.0998,-0.1235681127250689,0
0.1,-0.04173821704665917,0
0.10020000000000001,0.32426241228435,0
0.1004,0.4636335288849056,0
0.10060000000000001,0.7224083368109091,0
0.1008,0.7339833783891235,0
0.101,0.8663451185670661,0
0.1012,0.9917933501224984,0
0.1014,1.0085104037255181,0
0.10160000000000001,1.0782376476720965,0
0.1018,0.8686883948402969,0
0.10200000000000001,0.9102742525336819,0
0.1022,0.934324921236009,0
0.1024,0.9764886552368872,0
0.10260000000000001,0.9240719840009441,0
0.1028,0.8273273537774167,0
0.10300000000000001,0.963715935041048,0
0.1032,0.8978114003824774,0
0.1034,0.9844428909006209,0
0.10360000000000001,0.8402575956168665,0
0.1038,0.8836754401269122,0
0.10400000000000001,0.7802823885956647,0
0.1042,0.8212788052436407,0
0.1044,0.8053580779117405,0
0.1046,0.7913345001190658,0
0.1048,0.5518799516222341,0
0.10500000000000001,0.6023890786599612,0
0.1052,0.42130448594665887,0
0.10540000000000001,0.3988118830656483,0
0.1056,0.457286670058806,0
0.1058,0.4442550264544862,0
0.10600000000000001,0.37595394116413583,0
0.1062,0.5486029545587365,0
0.10640000000000001,0.7396507598949461,0
0.1066,0.7589120540667544,0
0.1068,0.9988500061562766,0
0.10700000000000001,1.0018555529202449,0
0.1072,1.2744369984562824,0
0.10740000000000001,1.2716981709457915,0
0.1076,1.2952973777805328,0
0.1078,1.3673454116305994,0
0.108,1.1696586146128338,0
0.1082,0.9987984062220256,0
0.10840000000000001,0.8566926441299589,0
0.1086,0.8478047343758024,0
0.10880000000000001,0.6877332715655566,0
0.109,0.6709092539489571,0
0.1092,0.4355013667197388,0
0.10940000000000001,0.3388164857373923,0
0.1096,0.262428501982346,0
0.10980000000000001,0.0661827364372483,0
0.11,0.05416947086755035,0
0.1102,-0.006491465665752615,0
0.11040000000000001,-0.3193273397916001,0
0.1106,-0.2496814917874581,0
0.11080000000000001,-0.3701755990795616,0
0.111,-0.5520916817055553,0
0.11120000000000001,-0.7369619033722099,0
0.1114,-0.6230553422001582,0
0.1116,-0.9249702998652545,0
0.11180000000000001,-1.0651424930028643,0
0.112,-0.9827213021065395,0
0.11220000000000001,-1.210659416082267,0
0.1124,-1.238739246449164,0
0.1126,-1.1948296907360796,0
0.11280000000000001,-1.1153429112347089,0
0.113,-1.0820760173723805,0
0.11320000000000001,-1.0384984064502596,0
0.1134,-0.7869809432829531,0
0.1136,-0.5347906658707209,0
0.11380000000000001,-0.5840902797325217,0
0.114,-0.4744067246461753,0
0.11420000000000001,-0.48575677177171017,0
0.1144,-0.42472206592893375,0
0.11460000000000001,-0.4150491066938574,0
0.1148,-0.3947202171061032,0
0.115,-0.49924567832719424,0
0.11520000000000001,-0.5208786440219505,0
0.1154,-0.5806147984650025,0
0.11560000000000001,-0.7187025666368716,0
0.1158,-0.8310623113829668,0
0.116,-1.041690215448155,0
0.11620000000000001,-0.9381987136082681,0
0.1164,-0.8757931714608611,0
0.11660000000000001,-0.7786434591593213,0
0.1168,-0.849298966910984,0
0.117,-0.653061375816644,0
0.11720000000000001,-0.7355423638960183,0
0.1174,-0.8166132902683796,0
0.11760000000000001,-0.8256924966180419,0
0.1178,-0.9462067765409126,0
0.11800000000000001,-0.9999180291886134,0
0.1182,-1.0779484323590425,0
0.1184,-0.9856169416671626,0
0.11860000000000001,-0.9397840116046621,0
0.1188,-1.0623996763764882,0
0.11900000000000001,-0.8507890317444391,0
0.1192,-0.8283437308290518,0
0.1194,-0.7079050098430107,0
0.11960000000000001,-0.5103065995838627,0
0.1198,-0.12581112335432604,0
0.12000000000000001,-0.029445612527218383,0
0.1202,0.2216235995467898,0
0.12040000000000001,0.5319004737764078,0
0.1206,0.6503519254223934,0
0.1208,0.7982210353568653,0
0.12100000000000001,0.9542086483015717,0
0.1212,0.9653166731965429,0
0.12140000000000001,1.122327057803588,0
0.1216,0.8867840050361895,0
0.1218,1.0403389921724877,0
0.12200000000000001,1.1569328841523367,0
0.1222,0.9611419848023448,0
0.12240000000000001,0.8540674106393952,0
0.1226,0.7824497354149872,0
0.1228,0.8928278696476942,0
0.12300000000000001,0.7518888423642728,0
0.1232,0.7959927719065416,0
0.12340000000000001,0.890234374131256,0
0.1236,0.7811079055241799,0
0.12380000000000001,0.8517818118014692,0
0.124,0.9539719117110673,0
0.1242,0.8852550935635687,0
0.12440000000000001,0.714607298320755,0
0.1246,0.6048332847711285,0
0.12480000000000001,0.6678701678192561,0
0.125,0.5342378725282393,0
0.1252,0.54350286227022,0
0.1254,0.3476989113232184,0
0.12560000000000002,0.3664896806042324,0
0.1258,0.35822343642472476,0
0.126,0.6305373717199569,0
0.1262,0.38404095009406847,0
0.1264,0.7751300025230596,0
0.12660000000000002,0.7499524318015124,0
0.1268,0.8500010963672715,0
0.127,1.0970253923402165,0
0.1272,1.3594801330972612,0
0.1274,1.3143930115982239,0
0.12760000000000002,1.243512004539433,0
0.1278,1.2325868684020926,0
0.128,1.2235165280646996,0
0.1282,1.027262880491246,0
0.12840000000000001,0.9467324347084759,0
0.12860000000000002,0.8540879212384708,0
0.1288,0.6075922059869133,0
0.129,0.26531768819454515,0
0.1292,0.4308427784690269,0
0.12940000000000002,0.22029789370132735,0
0.1296,0.24357799094297666,0
0.1298,0.12442574648248021,0
0.13,0.04827807774241402,0
0.1302,-0.17681853954359217,0
0.13040000000000002,-0.1875084225889777,0
0.1306,-0.3183710091067247,0
0.1308,-0.23449148056894495,0
0.131,-0.5070541367735855,0
0.1312,-0.6680539763038906,0
0.13140000000000002,-0.9504189211968539,0
0.1316,-0.8519516416363535,0
0.1318,-1.1578599286326368,0
0.132,-1.2379861392452354,0
0.1322,-1.1378639636579193,0
0.13240000000000002,-1.3000633667377235,0
0.1326,-1.2282673308728165,0
0.1328,-1.0454178666219742,0
0.133,-1.0701685857896164,0
0.1332,-1.0037415182043248,0
0.13340000000000002,-0.7828112387239254,0
0.1336,-0.5771189395183697,0
0.1338,-0.5092905948295667,0
0.134,-0.4910444614508976,0
0.1342,-0.45041867774855177,0
0.13440000000000002,-0.45233455166469594,0
0.1346,-0.40725750535564137,0
0.1348,-0.49763897088045106,0
0.135,-0.4744767096258121,0
0.13520000000000001,-0.6280046150603883,0
0.13540000000000002,-0.8044824513881637,0
0.1356,-0.7047326464795628,0
0.1358,-0.7432977888830579,0
0.136,-0.8371220565274697,0
0.13620000000000002,-0.7796253738752932,0
0.1364,-0.8672880204359104,0
0.1366,-0.849566380620667,0
0.1368,-0.7469306977539444,0
0.137,-0.8048466606337751,0
0.13720000000000002,-0.9346985777719886,0
0.1374,-0.855409426723047,0
0.1376,-0.9181514656210102,0
0.1378,-0.963742084273417,0
0.138,-0.9261021436065974,0
0.13820000000000002,-1.0321662954625646,0
0.1384,-0.9108045100081608,0
0.1386,-0.9783840930644029,0
0.1388,-1.05331422824547,0
0.139,-0.8927132840864532,0
0.13920000000000002,-0.729404663506517,0
0.1394,-0.6020920100910879,0
0.1396,-0.37789920487053114,0
0.1398,-0.14890817103647747,0
0.14,0.04918155843584501,0
0.14020000000000002,0.16963040456386225,0
0.1404,0.5544124382958142,0
0.1406,0.7447301576107994,0
0.1408,0.6906669317829348,0
0.14100000000000001,1.064872013842022,0
0.14120000000000002,0.9680341137325663,0
0.1414,0.9233852035269279,0
0.1416,0.9925770674821064,0
0.1418,1.103229304548415,0
0.14200000000000002,0.9738115029922221,0
0.1422,0.8262711842828536,0
0.1424,0.9080588314424429,0
0.1426,0.7824505809035424,0
0.1428,0.7533548930335547,0
0.14300000000000002,0.8265040425144353,0
0.1432,0.8630279693305102,0
0.1434,0.9522633777513513,0
0.1436,0.9378817896143621,0
0.1438,0.986188759723989,0
0.14400000000000002,0.9663634473371654,0
0.1442,0.6949945575448466,0
0.1444,0.7838233995740509,0
0.1446,0.690541782970376,0
0.1448,0.631653809105559,0
0.14500000000000002,0.5300257573873068,0
0.1452,0.3775672245356696,0
0.1454,0.4472787270818343,0
0.1456,0.4382823240181497,0
0.1458,0.4233288171971522,0
0.14600000000000002,0.3639543685789203,0
0.1462,0.5510909231952176,0
0.1464,0.6728859890108649,0
0.1466,0.814195905512915,0
0.1468,0.9583622735354781,0
0.14700000000000002,1.1145382300525646,0
0.1472,1.1996389117703004,0
0.1474,1.1969257224528065,0
0.1476,1.3021007579058257,0
0.14780000000000001,1.2737869267622766,0
0.14800000000000002,1.181697283872524,0
0.1482,0.9367856810281255,0
0.1484,0.9511242229432197,0
0.1486,0.9611268804809915,0
0.14880000000000002,0.65948014308995,0
0.149,0.403291574291502,0
0.1492,0.34592826015273453,0
0.1494,0.22379031001283992,0
0.1496,0.17314244706012422,0
0.14980000000000002,0.19803971594315753,0
0.15,0.04949386297928132,0
0.1502,-0.049751256854658435,0
0.1504,-0.09835262774711,0
0.1506,-0.2937959599509221,0
0.15080000000000002,-0.4595016772886159,0
0.151,-0.5205138340206233,0
0.1512,-0.6294614106583778,0
0.1514,-0.8203071250719296,0
0.1516,-0.8963297434048345,0
0.15180000000000002,-1.1013538783707273,0
0.152,-1.1856772924064862,0
0.1522,-1.25070211915701,0
0.1524,-1.339090296938866,0
0.1526,-1.1740544036590763,0
0.15280000000000002,-1.2163470403928363,0
0.153,-1.081327108262514,0
0.1532,-0.8826893587264255,0
0.1534,-0.8335302909958922,0
0.15360000000000001,-0.6962321698635365,0
0.15380000000000002,-0.7404885687487759,0
0.154,-0.45561492896840056,0
0.1542,-0.3920819201023181,0
0.1544,-0.2661511211724968,0
0.15460000000000002,-0.2539563764842893,0
0.15480000000000002,-0.4053839516390249,0
0.155,-0.44824280532275307,0
0.1552,-0.8263319180381867,0
0.1554,-0.7936203171467038,0
0.15560000000000002,-0.6468123993823777,0
0.1558,-0.7295996399478558,0
0.156,-0.7832547814376707,0
0.1562,-0.9267138227842122,0
0.1564,-0.7663805706784087,0
0.15660000000000002,-0.8694181249378488,0
0.1568,-0.9673960605657262,0
0.157,-0.8053686059929068,0
0.1572,-0.762448514211139,0
0.1574,-0.9204611478097586,0
0.15760000000000002,-0.8058222854790337,0
0.1578,-0.8695200785261723,0
0.158,-0.950970316570971,0
0.1582,-1.0202511018557052,0
0.1584,-0.9634258983111346,0
0.15860000000000002,-0.9981962754391361,0
0.1588,-0.942619502709065,0
0.159,-1.0085937877760265,0
0.1592,-0.8346029236487352,0
0.15940000000000001,-0.6429147277891599,0
